,_id,text,orig_gender
1345,train4414,who sings broken halos that used to fly,n
1346,train4418,who sits in the front row at the white house press briefing,n
1347,train4422,who elect the chief election commissioner of india,n
1348,train4424,who sang the original who's loving you,n
1349,train4426,who played jabba the hutt in the original star wars,n
1350,train4427,who plays armin in attack on titan dubbed,n
1351,train4430,who made the infamous raid at harper's ferry in 1859,n
1352,train4435,where did the band deep purple get their name,n
1353,train4436,who played ivan on days of our lives,n
1354,train4437,who is known as architect of modern india,n
1355,train4439,who played the lone ranger on the radio,n
1356,train4440,the word technology was coined by who in the 1820’s,n
1357,train4446,how did the god particle get its name,n
1358,train4448,who explored the east coast of north america for the netherlands,n
1359,train4450,who won the second battle of the marne,n
1360,train4452,who played karen in married to the mob,n
1361,train4455,who plays penny on the big bang theory,n
1362,train4457,who is the famous coach in facing the giants,n
1363,train4458,what was the another name for masuli patnam,n
1364,train4459,where did the name nags head come from,n
1365,train4460,who was involved in the battle of appomattox court house,n
1366,train4462,who sings all my exs live in texas,n
1367,train4465,who is the white house staff mostly made up of,n
1368,train4466,nurse's real name in romeo and juliet,n
1369,train4470,who played duncan on as the world turns,n
1370,train4471,who is the minister of defence of uganda,n
1371,train4474,who played carrie on little house on the prairie,n
1372,train4475,who is the mayor in horton hears a who,n
1373,train4476,who does claire end up with in the outlander books,n
1374,train4485,who serves as president of the us senate,n
1375,train4488,who does mark hamill voice in regular show,n
1376,train4490,what is the princesses name in the movie brave,n
1377,train4491,who has hit the most home runs in the home run derby,n
1378,train4494,who was the first to climb mount everest,n
1379,train4495,what is the origin of the name norma,n
1380,train4497,who proved that square root of 2 is irrational,n
1381,train4505,who controls the camera that films scenes for tv,n
1382,train4507,who was the voice of hr puff n stuff,n
1383,train4509,who introduced the idea of personality being a product of id ego and superego,n
1384,train4510,who played anakin in the first star wars,n
1385,train4513,who is credited with the birth of the tea industry in srilanka,n
1386,train4516,who owns the number 7 car in nascar,n
1387,train4517,mohabbat ab tijarat ban gayi hai singer name,n
1388,train4519,name of lead singer of red hot chili peppers,n
1389,train4522,where did the name bowling for soup come from,n
1390,train4524,who played ernest in ernest goes to camp,n
1391,train4525,who plays katara in the last airbender movie,n
1392,train4526,who is the actor on the allstate mayhem commercials,n
1393,train4530,who says hello wisconsin at the beginning of that 70s show,n
1394,train4536,who developed the first academic papers on computer viruses,n
1395,train4537,who composed the music and who wrote the words to the opera 'cosi fan tutte',n
1396,train4539,who determined the outcome of the election or 1800,n
1397,train4549,who played francis in pee wee's big adventure,n
1398,train4552,who sings beasts song in beauty and the beast,n
1399,train4556,who took the video of peter and lara jean,n
1400,train4557,who did the voiceover in the hateful eight,n
1401,train4559,who wrote the song see you again by carrie underwood,n
1402,train4565,what was the name of the skunk in bambi,n
1403,train4566,who was involved in the charge of the light brigade,n
1404,train4567,who did butler beat in the final four,n
1405,train4568,who said if you can fake sincerity you've got it made,n
1406,train4570,who has the best boxing record of all times,n
1407,train4572,who is widely credited with coining the term iron curtain,n
1408,train4573,who is the actor who plays little finger,n
1409,train4577,who played snow white on once upon a time,n
1410,train4581,what's the name of the new tomb raider movie,n
1411,train4582,who didn't sign the original declaration of independence,n
1412,train4583,who is the god of fire in norse mythology,n
1413,train4593,who has become the first indian to win an individual medal at the gymnastics world cup,n
1414,train4594,who plays carol in the 40 year old virgin,n
1415,train4603,who wrote there is a green hill far away,n
1416,train4605,where did the name skeleton sport come from,n
1417,train4609,who plays daenerys targaryen in game of thrones,n
1418,train4610,who can be dismissed in a process of impeachment,n
1419,train4618,who is in i don't know how but they found me,n
1420,train4619,who is darnell from my name is earl,n
1421,train4620,who is hosting the price is right live,n
1422,train4625,who played jason in friday the 13th jason lives,n
1423,train4632,who sang the original devil went down to georgia,n
1424,train4634,who has the most world heavyweight championships in wwe,n
1425,train4635,where does the last name riley originate from,n
1426,train4638,who is bound to the supreme law of the land,n
1427,train4641,who sings what lovers do with maroon 5,n
1428,train4646,who sang raindrops keep falling on my head in the movie butch cassidy and the sundance kid,n
1429,train4647,who wrote in the morning of my life,n
1430,train4649,who is film stars don't die in liverpool based on,n
1431,train4654,who won the womens singles at wimbledon 2018,n
1432,train4655,who sang yellow rose of texas with johnny lee,n
1433,train4656,who made the song all about that bass,n
1434,train4658,who framed roger rabbit in who framed roger rabbit,n
1435,train4662,who does the voice of dora and boots,n
1436,train4664,who is amy in if you seek amy,n
1437,train4666,who played briscoe darling on andy griffith show,n
1438,train4669,who sang the song never been to spain,n
1439,train4670,who wrote the song shout to the lord,n
1440,train4675,who introduced world first laptop computer in market,n
1441,train4679,who has the authority to declare puerto rico a state or an independent nation,n
1442,train4682,who played alotta fagina in austin powers movie,n
1443,train4686,who plays as renesmee cullen in breaking dawn,n
1444,train4688,who plays the lawyer in parks and rec,n
1445,train4694,who is the killer and then there were none,n
1446,train4696,who is the god of heaven in greek mythology,n
1447,train4703,who sings the dragon ball z kai theme,n
1448,train4716,who owns the imperial palace in las vegas,n
1449,train4745,how did little rock ar get its name,n
1450,train4746,who plays in the movie fifty shades of grey,n
1451,train4747,who won the red army or the white army,n
1452,train4748,who was involved in the battle of barnet,n
1453,train4753,who warned the trojans that the wooden horse was a trick,n
