,_id,text,orig_gender
1362,train21828,who played jim reed's wife on adam 12,g
1363,train21832,who played annie in father of the bride,g
1364,train21839,who sang my man is a sweet man,g
1365,train21845,who was the main subject in bruce barton's the man nobody knows,g
1366,train21877,who does sabrina marry in sabrina the teenage witch,g
1367,train21886,who sang diamond girl in the 80's,g
1368,train21899,who won the first ever celebrity big brother,g
1369,train21905,who is known as father of educational psychology,g
1370,train21907,who played jack's mom on 30 rock,g
1371,train21920,who was the girl in the aha video,g
1372,train21922,where did post malone get his rap name,g
1373,train21936,name the mother of modern poetry in dogri language,g
1374,train21956,who is the girl in always bon jovi,g
1375,train21958,who does the voice of uncle ruckus on the boondocks,g
1376,train21963,who is the mother of jesus in the bible,g
1377,train21966,who plays kevin hart girlfriend in ride along,g
1378,train21975,who plays elizabeth keen's grandfather on the blacklist,g
1379,train21979,who wrote johnny cash's song a boy named sue,g
1380,train22021,who plays mildred hubble in the worst witch,g
1381,train22023,who plays the emperor in emperor's new groove,g
1382,train22053,who wrote he aint heavy he's my brother,g
1383,train22064,who wrote if you could touch her at all,g
1384,train22068,who plays jane's grandmother in jane the virgin,g
1385,train22070,who is considered the father of music in the bible,g
1386,train22079,who plays daryl's brother on walking dead,g
1387,train22100,who did our founding fathers originally give authority to select senators,g
1388,train22111,what was the second mrs de winter's name,g
1389,train22115,who was the song hey man nice shot about,g
1390,train22119,who played superman's mother in the 1978 movie,g
1391,train22133,who is the girl in semisonic closing time video,g
1392,train22151,who sang lead on girl don't tell me,g
1393,train22198,who sings she only smokes when she drinks,g
1394,train22203,who is the guy playing the guitar on wwe,g
1395,train22222,who plays emma's son in life unexpected,g
1396,train22232,who was the lady that wore fruit on her head,g
1397,train22251,who plays morgan on sabrina the teenage witch,g
1398,train22270,what is the name of actress in munna michael,g
1399,train22271,who played the little girl in savannah smiles,g
1400,train22272,who plays the voice of pizza steve on uncle grandpa,g
1401,train22330,who wrote the song die a happy man,g
1402,train22338,what's the name of the blonde powerpuff girl,g
1403,train22364,a missouri slave who sued for his freedom,g
1404,train22404,who was the girl in the 9th gate,g
1405,train22446,who became the first anglo saxon christian king,g
1406,train22480,who played hey girl on have gun will travel,g
1407,train22491,who plays the twin brothers in harry potter,g
1408,train22500,who sang the song she drives me crazy,g
1409,train22501,who is the first woman to own a car in nigeria,g
1410,train22506,who is the female fbi agent in limitless,g
1411,train22547,who is known as the father of homeopathy,g
1412,train22551,who plays leonard's girlfriend on the big bang theory,g
1413,train22564,who is left on big brother canada 2018,g
1414,train22572,how old was the girl who played annie,g
1415,train22610,tv show about a marshall who makes his own justice,g
1416,train22618,who said a man's got to know his limitations,g
1417,train22620,who plays tracy's mom in the original hairspray,g
1418,train22628,who played king herod in the nativity story,g
1419,train22630,who sings she ain't worth the whiskey,g
1420,train22653,who played lenny the pimp in sons of anarchy,g
1421,train22662,who plays norma's brother on bates motel,g
1422,train22666,who plays the girl in the elevator in 13 going on 30,g
1423,train22723,who plays the bad guy in wild wild west,g
1424,train22744,who was the girl in the movie under siege,g
1425,train22747,who sings gospel song won't he do it,g
1426,train22755,who is the actress playing mac on young and the restless,g
1427,train22765,who does the voice of peter's mom on family guy,g
1428,train22790,who played the son on burns and allen,g
1429,train22791,who is featured in father stretch my hands,g
1430,train22828,who is the voice of the oogie boogie man,g
1431,train22837,who is known as the man of peace,g
1432,train22849,who sings with lady gaga in just dance,g
1433,train22850,who does tom have an affair with desperate housewives,g
1434,train22871,who sang i just cant wait to be king,g
1435,train22883,who was the last czar of russia before the russian revolution,g
1436,train22890,who played wendy the waitress on happy days,g
1437,train22940,who voiced uncle ted on bobby's world,g
1438,train22949,who said i will love him and call him george,g
1439,train22975,who is the longest reigning nxt women's champion,g
1440,train22980,who won the women's ice hockey olympics 2018,g
1441,train22989,who plays hannahs mom in pretty little liars,g
1442,train23022,who plays mike in how to lose a guy in 10 days,g
1443,train23061,who is the girl in run to you video,g
1444,train23100,who is the laughing man in ghost in the shell,g
1445,train23113,who is joining real housewives of beverly hills,g
1446,train23125,who plays selina meyer's daughter on veep,g
1447,train23128,who is sean from the bachelor married to,g
1448,train23163,who is the girl in transformers dark side of the moon,g
1449,train23195,who was considered the father of the blues,g
1450,train23250,who was the last man hung in australia,g
1451,train23276,who plays timmy dad in fairly odd parents,g
1452,train23278,who does the voice of nala in lion king,g
1453,train23280,who played ned stark's wife in game of thrones,g
1454,train23299,who played arnold schwarzenegger's daughter in commando,g
1455,train23308,who played the little girl in the first jurassic park,g
1456,train23311,who plays larry david's dad in curb your enthusiasm,g
1457,train23339,who plays alex's mom in alexa and katie,g
1458,train23348,who was the chairman of the state re - organising committee,g
1459,train23361,who wrote the prince a guide on how to gain and maintain power,g
1460,train23376,welsh actor who had theatre named after him,g
1461,train23446,who plays sophia as a man on oitnb,g
1462,train23451,who did france choose to be the emperor of mexico,g
1463,train23464,who bore abraham first son in the bible,g
1464,train23504,who played lucy's mom on i love lucy,g
1465,train23510,who was the first female sportsperson to be awarded padma shri,g
1466,train23532,who does pk subban's brother play for,g
1467,train23579,who plays eli gold on the good wife,g
1468,train23586,who is the actress who plays victoria on pbs,g
1469,train23649,who played bruce willis's son in a good day to die hard,g
1470,train23673,who becomes the governor in sons of fortune,g
1471,train23700,who was the first woman to hike the appalachian trail,g
1472,train23709,who raised oliver twist until he was 9 years old,g
1473,train23712,who was the first ahom king to have been called swargadeu,g
1474,train23716,who plays erin reagan's husband on blue bloods,g
1475,train23766,the king in love who does san love,g
1476,train23773,who is the guy named chris on shark tank,g
1477,train23777,who are the original 4 horsemen of apocalypse,g
1478,train23786,puppet guy who won america's got talent,g
